Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
104517,0BQXMBMiFDuRgEp73vLNet,Los Rebujitos,El Niño Pena,Todos Los Besos,59,239146,False,0.667,0.763,9,-5.295,1,0.0331,0.375,0.0,0.118,0.733,125.049,4,spanish
104519,1dfSgvpKNflak0CS0gCzW5,Marc Seguí,Pinta y Colorea,360,60,195043,False,0.806,0.602,10,-5.295,1,0.0403,0.28,0.0,0.122,0.413,119.926,3,spanish
104525,4rz8jIEKtWacDUJvJkvEy9,Nil Moliner,Hijos de la Tierra,Esperando,59,173653,False,0.886,0.626,7,-7.958,0,0.0467,0.445,4.55e-05,0.0764,0.944,124.98,4,spanish
104529,5SMdW9cbM4wTMMPI8Ck08a,Fito y Fitipaldis,Por la boca vive el pez,Me equivocaría otra vez,62,306240,False,0.739,0.748,7,-3.806,0,0.0269,0.355,2.54e-06,0.177,0.822,132.86,4,spanish
104530,2PaETSKl3w3IdtLIbDnQXJ,Los Delinquentes,El Sentimiento Garrapatero Que Nos Traen Las Flores,El aire de la calle,61,186733,False,0.755,0.614,3,-9.841,0,0.0458,0.526,0.0,0.113,0.887,99.99,4,spanish
104533,3u5GmyJP2MU3tEJgyiAG2T,Sinsinati;Álvaro De Luna,Indios y Vaqueros,Indios y Vaqueros,60,184000,False,0.606,0.797,8,-6.23,1,0.0702,0.0607,0.0,0.366,0.851,100.015,4,spanish
104536,7gqIqyeCaV2xNtfZWxEphD,La Oreja de Van Gogh,El Viaje de Copperpot,Cuídate,70,169533,False,0.662,0.798,8,-4.627,1,0.0335,0.306,0.0,0.174,0.542,141.007,4,spanish
104537,1kG7gfH4HDUlDht0VZYkiP,Nil Moliner,Un Secreto Al Que Gritar,Libertad,59,218079,False,0.605,0.703,4,-6.707,1,0.0303,0.0648,0.0,0.117,0.686,132.081,4,spanish
104547,3f2k0XTc2ZXG17jEMDu8pp,Seguridad Social,Furia Latina,Quiero tener tu presencia,61,220626,False,0.741,0.816,4,-5.597,1,0.0797,0.0211,0.0,0.0981,0.574,146.075,4,spanish
104550,1CGhHQZF487xpWITQW1bam,Chema Rivas,Entre Tú y Yo,Entre Tú y Yo,62,224000,False,0.854,0.669,9,-5.206,0,0.0617,0.288,0.0,0.221,0.484,120.023,4,spanish
104555,0KmeVVL1SHlPIiHWtOD34X,Abraham Mateo;CNCO,Me Vuelvo Loco,Me Vuelvo Loco,51,200980,False,0.696,0.859,1,-2.999,1,0.0408,0.159,0.0,0.0583,0.654,92.048,4,spanish
104556,35qwAQ3oZeKAMhR3hCV9IM,David Bisbal;Aitana,Si Tú La Quieres,Si Tú La Quieres,64,224761,False,0.748,0.778,0,-4.582,0,0.0685,0.147,1.57e-06,0.093,0.607,100.053,4,spanish
104560,7LpS82vPDLgZAHWRtWBBRj,Alaska Y Dinarama,Deseo Carnal,Ni tú ni nadie,67,217000,False,0.601,0.677,7,-10.564,1,0.0285,0.519,2.77e-06,0.153,0.677,137.813,4,spanish
104564,3LavHlfBvpNMUiIAFhrT8G,Blas Cantó,El bueno acaba mal,El bueno acaba mal,59,142001,False,0.816,0.799,2,-5.574,1,0.0511,0.017,0.0,0.0311,0.817,115.925,4,spanish
104577,1x34p6CYQhzRqOFi0Fenbx,Natos y Waor,Luna llena,Noches sin dormir,58,171692,False,0.83,0.694,9,-7.089,0,0.0487,0.0147,0.00119,0.0919,0.359,130.012,4,spanish
104578,6Qi1MNFHCLo4bVsV14MOmz,Nil Moliner,Libertad,Libertad,61,218079,False,0.605,0.703,4,-6.707,1,0.0303,0.0648,0.0,0.117,0.686,132.081,4,spanish
104590,2KK9N6iBAisA0booTu3bGd,Melendi;Alejandro Sanz;Arkano,Ahora,Déjala Que Baile (with Alejandro Sanz & Arkano),64,219600,False,0.831,0.777,11,-4.456,0,0.174,0.356,0.0,0.0796,0.598,95.973,4,spanish
104594,7803rmspVDTFR78bj5KLPk,El Último De La Fila,Enemigos de lo ajeno (2008 Remaster),Insurrección - 2008 Remaster,58,133040,False,0.635,0.794,0,-4.74,1,0.0318,0.0608,0.0,0.135,0.78,139.313,4,spanish
104602,5KGgrDNF3C5vXwgSPaYASE,Marc Seguí,360,360,61,195043,False,0.806,0.602,10,-5.295,1,0.0403,0.28,0.0,0.122,0.413,119.926,3,spanish
104606,5U4pDBaeq2Jl2dKuWWUSsh,David Bisbal,Corazon Latino,Ave María,61,209946,False,0.734,0.93,3,-4.475,1,0.0763,0.136,0.0,0.316,0.797,132.03,4,spanish
104610,2MqQtML6652d7oIgrdumKH,Pablo Alborán;Carin Leon,Viaje a ningún lado (con Carin Leon),Viaje a ningún lado (con Carin Leon),63,229567,False,0.66,0.603,0,-4.653,1,0.106,0.532,0.0,0.0783,0.437,117.368,4,spanish
104612,7FXZbH91wnIsipIl6LDwkU,Estopa;Rosario,X Anniversarivm,El Run Run (with Rosario),58,205333,False,0.703,0.817,0,-5.392,0,0.0378,0.665,2.47e-05,0.287,0.813,129.946,4,spanish
104624,0iASz3FoYYtX1SL1iQra8r,El Canto Del Loco,Por Mi y por Todos Mis Compañeros,Aunque Tu No Lo Sepas,60,196240,False,0.739,0.68,6,-5.46,1,0.0268,0.0107,0.000268,0.121,0.623,99.988,4,spanish
104627,75K7Mczlt0zxANo8MEOaAu,Manuel Carrasco,Bailar El Viento,Uno X Uno,61,229720,False,0.602,0.681,1,-6.976,0,0.0517,0.468,0.0,0.068,0.505,89.923,4,spanish
104650,1s46xFwjfRUkRlPlX3PwPk,Abraham Mateo;50 Cent;Austin Mahone,Háblame Bajito,Háblame Bajito,55,270693,False,0.791,0.646,11,-4.598,1,0.117,0.135,1.33e-05,0.16,0.256,92.026,4,spanish
104653,7EpUiSSMKvvIOzKXb5idSK,Pole.;Dani Fernández,San Blas,San Blas,58,161280,False,0.63,0.661,4,-5.745,1,0.0371,0.525,0.0,0.314,0.685,92.854,4,spanish
104667,5UdVwPVRb5NWmQksw1Lilq,Arrebato;Miguel Poveda,Abrazos,Primaveras En El Pelo,57,223987,False,0.776,0.71,9,-5.369,1,0.352,0.192,0.0,0.0999,0.671,147.923,4,spanish
104669,15BdyloOmohWRWcnO4QILo,Melendi,Sin Noticias De Holanda,Sé lo que hicisteis - 2006 Remastered Version,59,228546,False,0.676,0.923,4,-6.374,1,0.0638,0.394,0.0,0.104,0.863,159.955,4,spanish
104681,0fmgOwkb9AwgzXhYVSZRDs,Carlos Baute,Baute,Te regalo,63,169720,False,0.713,0.699,6,-6.426,1,0.0376,0.533,0.0,0.112,0.753,100.079,4,spanish
104682,0vabIwEiZDGml2CyVmGNBX,La Pegatina;Los Caligaris,Ahora o nunca,Y volar (con los Caligaris),59,189600,False,0.671,0.959,9,-4.271,1,0.135,0.276,0.0,0.0902,0.791,165.023,4,spanish
104683,4Xybmu6G9wXgIst1eY3XhA,Estopa,Destrangis,Nasío pa la Alegria,56,207133,False,0.702,0.907,11,-4.247,0,0.0719,0.254,0.0,0.122,0.927,95.02,4,spanish
104693,6FstWkgRdHagqJ6qjDbiK0,El Canto Del Loco,Estados de Animo,Insoportable,59,248720,False,0.615,0.763,9,-4.142,1,0.0294,0.0119,0.0,0.0648,0.426,131.022,4,spanish
104702,6wtfaK1PKLBuG3ejInDhaF,Nyno Vargas;José El Francés;José Alma,Fuera de Mi (feat. José Alma),Fuera de Mi (feat. José Alma),55,213285,False,0.785,0.865,7,-2.575,0,0.206,0.241,1.66e-06,0.0629,0.554,105.021,4,spanish
104703,1uwPEGzopXl9KawQR1JGXq,Alejandro Sanz;Marc Anthony,Deja Que Te Bese,Deja Que Te Bese,67,244353,False,0.707,0.908,1,-2.903,1,0.0582,0.134,0.0,0.111,0.546,104.888,4,spanish
104704,7es67JIZ333OB30dYfjfal,Aitana,11 RAZONES,SI NO VAS A VOLVER,65,155645,False,0.697,0.667,8,-4.039,1,0.0332,0.00445,0.0,0.119,0.275,116.996,4,spanish
104706,0Y0T4EjRnR7sM2fTTygp2Y,Dvicio;Taburete,Impulso,5 Sentidos,57,209953,False,0.644,0.734,5,-5.498,1,0.0478,0.0936,0.0,0.116,0.663,175.936,4,spanish
104712,5UBF2uyFNOfCCOV7vTE8CD,Aitana,Spoiler,TELÉFONO,56,162506,False,0.696,0.829,11,-4.591,0,0.168,0.0956,0.000367,0.0922,0.543,172.184,4,spanish
104716,5tyngIB1CqMV6xWIfWRqEi,MARLENA;Bombai,Me Sabe Mal (Remix),Me Sabe Mal (Remix),55,196969,False,0.701,0.813,7,-5.097,1,0.0517,0.0735,0.0,0.274,0.797,99.117,3,spanish
104751,4FrThBco0jLqXEMULUhSM9,Alberto Gambino,Purpurina,Purpurina,59,192000,False,0.89,0.643,9,-6.093,1,0.0688,0.135,0.0,0.241,0.97,132.08,4,spanish
104752,1IDFcb3cjkj2dhv3UaxX9b,Danny Romero;Lérica,De Tranquilote,De Tranquilote,57,177208,False,0.682,0.669,2,-7.15,1,0.0951,0.105,0.0,0.071,0.889,79.929,4,spanish
104758,7soFqD1nuVVsc5MOvo13Ad,Ana Mena;CNCO,Index,Ahora Lloras Tú (feat. CNCO),53,207000,False,0.718,0.9,7,-4.31,0,0.0549,0.016,0.000171,0.0572,0.766,115.982,4,spanish
104760,57L5Szgx4pDUITuGNsxtfl,Fondo Flamenco,Todo un Gran Éxito,Ojala,57,236840,False,0.639,0.888,11,-4.671,0,0.106,0.233,0.0,0.0965,0.859,165.93,4,spanish
104762,4T0bhxGIDHOkqqwqLyouV5,Soraya,Qué Bonito,Qué Bonito,60,217516,False,0.716,0.737,7,-6.076,1,0.06,0.118,0.0,0.198,0.585,95.009,4,spanish
104767,1igTnGM5kIlDqzldZzqnb6,David Bisbal;Luis Fonsi,20 Años Contigo,Dos Veces,55,145320,False,0.666,0.811,0,-4.226,1,0.148,0.0509,0.0,0.127,0.715,177.785,4,spanish
104780,0m0HaxmlOkzi0Yby75t2o7,Lori Meyers,Cuando El Destino Nos Alcance,Mi Realidad,54,191973,False,0.574,0.734,0,-6.64,1,0.0288,0.000838,3.33e-05,0.183,0.881,149.996,4,spanish
104785,5zHvsFZoCzLmhbRbYDkg42,La Casa Azul,La Revolución Sexual,La Revolución Sexual,59,274160,False,0.686,0.877,0,-5.201,1,0.0373,0.00254,0.000977,0.0791,0.396,117.01,4,spanish
104791,21gEdIRnNJ6fdrAPbMglTx,La Guardia,Vamonos,El Mundo Tras el Cristal,54,205013,False,0.679,0.723,11,-10.456,1,0.0399,0.245,0.0,0.128,0.821,106.734,4,spanish
104793,2NWWhvKfxY7jVG2PH5F5CY,Sidonie;Joan Manuel Serrat;Leiva;Vetusta Morla;Ivan Ferreiro;Loquillo;Zahara;Dani Martín;Albert Pla;Mikel (Izal);Noni (Lori Meyers);Santi Balmes;Xoel López;Anni B Sweet;Jeanette;Carlos Sadness;Nina (Morgan);Juan Alberto (Niños Mutantes);Miri Ros;Javiera Mena;Jorge Martí (La Habitación Roja);Rafa Val (Viva Suecia);Marc (Dorian);Alondra Bentley;Abraham Boba;Carlangas (Novedades Carminha);La Bien Querida;Martí Perarnau IV (Mucho);Nita (Fuel Fandango);Shuarma (Elefantes),Lo Más Maravilloso,"Fascinados (feat. Joan Manuel Serrat, Leiva, Vetusta Morla, Iván Ferreiro, Loquillo, Zahara, Dani Martin, Albert Pla, Mikel (Izal), Noni (Lori Meyers), Santi Balmes, Xoel López, Anni B Sweet, Jeanette, Carlos Sadness, Nina (Morgan), Juan Alberto (Niños Mutantes), Miri Ros, Javiera Mena, Jorge Martí (La Habitación Roja), Rafa Val (Viva Suecia), Marc (Dorian), Alondra Bentley, Abraham Boba, Carlangas (Novedades Carminha), La Bien Querida, Martí Perarnau IV (Mucho), Nita (Fuel Fandango) & Shuarma (Elefantes))",55,274146,False,0.639,0.883,7,-6.448,0,0.0688,0.0843,7.13e-05,0.225,0.431,140.008,4,spanish
104801,2mRwodUOATBk5spcUsEidB,Rels B,LA ISLA LP,La Última Canción,73,184748,False,0.793,0.605,1,-4.952,0,0.119,0.426,0.0,0.334,0.268,91.068,4,spanish
104803,4OF2droYNgQ3KnFvjnSYpj,India Martinez;Dvicio,No Me Basta,No Me Basta,58,162431,False,0.788,0.795,1,-4.467,0,0.166,0.32,0.0,0.186,0.83,153.899,4,spanish
104807,3VvyD7SxO6SO3IuCODFAfW,Chema Rivas,Mil Tequilas,Mil Tequilas,62,255450,False,0.673,0.772,1,-3.937,1,0.127,0.224,0.0,0.0957,0.287,100.213,4,spanish
104812,5hyq5k3Do9gW3HGvDg5ZEJ,Café Quijano,La Extraordinaria Paradoja Del Sonido Quijano,La Lola,65,197320,False,0.725,0.79,9,-4.393,0,0.102,0.0646,0.00883,0.121,0.867,151.985,4,spanish
104823,3bu0XPMpFgxT8XP347QyjX,Fondo Flamenco,Las Cartas Sobre la Mesa,"Q, Tal",55,201851,False,0.633,0.831,1,-4.611,0,0.0292,0.519,0.0,0.136,0.59,140.032,4,spanish
104824,5VwYcCKNAgDqDJ9ah9tDGl,Melendi,Sin Noticias De Holanda,Con la luna llena,57,228213,False,0.68,0.856,4,-6.516,1,0.158,0.702,0.0,0.0893,0.673,163.941,4,spanish
104850,0GARcbxLIOmzrs0lHpuvmi,Carlos Sadness;Bomba Estéreo,Aloha,Aloha,50,187392,False,0.801,0.901,0,-5.544,1,0.102,0.102,0.000212,0.107,0.597,131.998,4,spanish
104853,2VSGzQqy9nqJefcYGJNWst,Andy & Lucas,Andy Y Lucas,Tanto la Queria,66,280146,False,0.68,0.756,10,-5.718,1,0.0605,0.546,0.0,0.137,0.574,144.001,4,spanish
104854,0qRE2t4scDRFsBgBXsQIH9,Carlos Sadness;Manuel Medrano,Tropical Jesus,Todo Estaba Bien,64,188222,False,0.761,0.729,5,-5.896,1,0.0904,0.0844,0.00402,0.155,0.456,103.982,4,spanish
104859,0wA3AZzA0gp0wfSS0SpZt5,Melendi;Mau y Ricky,La Boca Junta,La Boca Junta,62,227312,False,0.663,0.836,11,-5.111,1,0.0384,0.464,0.0,0.0554,0.802,154.952,4,spanish
104860,0Ku3YuCgohtHEuwkzqD2A7,FERNANDOCOSTA;Dollar Selmouni,Tirititando,Oye,56,154000,False,0.588,0.675,9,-7.005,0,0.105,0.314,0.0,0.389,0.962,93.621,4,spanish
104866,2oRtscLLwdLMiDpRoQOSWW,Lérica;Belinda,Cocoterapia,Flamenkito,54,202153,False,0.73,0.714,0,-2.979,1,0.107,0.0877,0.0,0.117,0.924,94.896,4,spanish
104867,4UMCpYrmgZv9CsyLvrws4F,Estopa,Estopa,El del Medio de los Chichos,55,227013,False,0.603,0.842,9,-8.393,0,0.0466,0.14,0.0,0.199,0.741,90.447,4,spanish
104871,0GzQB5WXavUEU8tfTCAd8m,Camela,Diez De Corazon,Cuando zarpa el amor,56,212400,False,0.768,0.914,1,-4.134,0,0.0517,0.0855,5.22e-06,0.0598,0.698,113.924,4,spanish
104873,6T1071kNui4EUABJp4Dciq,Supersubmarina,Electroviral,Chas! Y Aparezco A Tu Lado,53,169066,False,0.669,0.884,9,-2.613,1,0.0402,0.00184,0.0,0.0676,0.963,128.018,4,spanish
104878,5FhTo7yj2umChnDdqch8oG,Vetusta Morla,Cable a Tierra,Finisterre,55,195599,False,0.67,0.834,0,-6.875,0,0.119,0.156,0.0,0.101,0.376,127.534,3,spanish
104901,72nJMBop58qf4xbNwZD0qO,Samuraï;Belén Aguilera,De Charco En Charco,De Charco En Charco,58,160589,False,0.763,0.803,5,-4.297,1,0.0374,0.351,0.0,0.27,0.685,125.036,4,spanish
104903,2fu5rPvhr3plV0tlVbzpb4,Khaled,Mírame a la Cara,Mírame a la Cara,62,185285,False,0.816,0.885,2,-4.232,0,0.0879,0.301,0.0,0.0656,0.743,99.975,4,spanish
104904,5OSrMt5y9dExB2J5vMdTVk,Lérica;Belinda,Un Traguito,Un Traguito,56,184185,False,0.642,0.851,0,-3.448,1,0.103,0.143,0.0,0.776,0.653,96.996,4,spanish
104905,4iWMZ0GgMiQBUztVWnYZOs,Chema Rivas,Si Tú Te Vas,Si Tú Te Vas,54,167535,False,0.723,0.686,8,-5.508,0,0.191,0.048,0.0,0.16,0.683,102.88,4,spanish
104907,48MV06p1Hd0KE1MM2KhR1c,MELER;Lérica,Alarmas,Alarmas,54,201339,False,0.616,0.737,1,-6.921,1,0.0513,0.0206,0.0,0.0729,0.748,99.92,4,spanish
104916,66VmioeXL4i1TCfHIO8R9t,Melendi,Quítate las Gafas,Desde Que Estamos Juntos,61,273293,False,0.695,0.809,6,-6.002,1,0.255,0.164,0.0,0.077,0.507,184.028,4,spanish
104917,4aWuoE57P5KteX0L57OrJs,Abraham Mateo,Ahora Te Puedes Marchar,Ahora Te Puedes Marchar,60,150257,False,0.791,0.722,8,-3.031,1,0.0456,0.068,0.0,0.0524,0.961,133.076,4,spanish
104919,1MdsletWuIR9ItEnitWRwp,Nil Moliner;Ana Mena,Me Quedo (feat. Ana Mena),Me Quedo (feat. Ana Mena),57,163353,False,0.728,0.874,6,-6.236,0,0.123,0.295,0.0,0.415,0.963,91.027,4,spanish
104921,6kQYMqjobmB8MkWwa9OUyA,Alejandro Sanz,Más,Amiga mía,73,290973,False,0.629,0.703,2,-4.875,1,0.0504,0.519,0.0,0.11,0.402,144.016,4,spanish
104943,1sMgCr1RH0HfAazVZt9xmZ,Maldita Nerea,Es un Secreto...No Se Lo Digas a Nadie,El Secreto de las Tortugas,56,247840,False,0.576,0.756,1,-6.554,1,0.0486,0.00726,0.00071,0.343,0.709,169.985,4,spanish
104947,1KhqSLS8YafrUCbjrn8WxZ,Love of Lesbian,1999 (o como generar incendios de nieve con una lupa enfocando la luna),Club de fans de John Boy,56,231160,False,0.644,0.819,11,-8.05,0,0.0324,0.136,0.00283,0.233,0.782,132.037,4,spanish
104953,59LWNzlcxkc2kymlDIYpNa,Tutto Durán,Me Gustas,Me Gustas,55,206623,False,0.657,0.814,2,-4.382,1,0.0838,0.0413,5.05e-06,0.155,0.691,165.953,4,spanish
104954,5E2iOjnZGDVjfGZygtISw9,Pol Granch;Leon Leiden,Platicamos,Platicamos,62,176721,False,0.716,0.613,1,-4.247,0,0.0495,0.287,0.0,0.0944,0.698,109.938,4,spanish
104958,0BJdpD3m8414QOj8iqFYMR,Coti;Dani Martín,Coti,Antes Que Ver El Sol,60,221626,False,0.678,0.69,9,-7.496,1,0.0312,0.0832,0.0,0.167,0.887,134.04,4,spanish
104965,4chpfrjIqrOPshlDU4ZrKe,Nacha Pop,Nacha Pop,Chica de ayer,57,208026,False,0.674,0.854,7,-4.337,1,0.034,0.0579,0.00041,0.0735,0.684,127.295,4,spanish
104968,42R5irny7qThOYUThAL7VW,Fito y Fitipaldis,A Puerta Cerrada,Rojitas las orejas,57,224133,False,0.683,0.638,4,-10.8,0,0.0567,0.441,0.000131,0.121,0.509,157.931,4,spanish
104972,6t6knHmmUVGnYHqQy7lTij,Lori Meyers,Impronta,El Tiempo Pasará,54,242560,False,0.609,0.698,9,-7.285,1,0.0322,0.117,0.00388,0.227,0.662,108.022,4,spanish
104973,2HKTMtMM6aXnCq8kUHXm0J,Estopa,2,Me Quedaré,56,197293,False,0.641,0.853,4,-4.76,0,0.0591,0.377,0.0,0.262,0.629,156.014,4,spanish
104974,7Eh2mdfhNMLRm7BFSS4uWU,La Casa Azul,La Gran Esfera,Podría Ser Peor,56,253014,False,0.662,0.909,5,-4.995,1,0.0407,0.0498,0.0104,0.212,0.617,125.018,4,spanish
104987,3iXzP5MqfZF3vXekc94arR,Antonio José,A Un Milímetro De Ti,A Un Milímetro De Ti,62,229198,False,0.568,0.727,8,-3.89,1,0.0336,0.196,0.0,0.361,0.194,125.947,4,spanish
104991,61EzFxAX2KM66vmcc2CO1k,Rigoberta Bandini;Amaia,La Emperatriz,Así Bailaba,55,209573,False,0.647,0.728,2,-5.262,1,0.16,0.0579,0.0,0.966,0.479,100.023,4,spanish
104992,7H0PDJwUMTdwQEBb3gXMeI,Café Quijano,La taberna del Buda,Desde Brasil,56,232640,False,0.631,0.879,6,-5.476,0,0.0324,0.329,0.000378,0.0805,0.847,156.12,4,spanish
105000,6qbe2xJVwt7wwpeocsrVvc,Talented Mr Tipsy,Ritual,Ritual,53,173333,False,0.657,0.717,10,-6.007,0,0.199,0.751,0.878,0.174,0.401,90.076,4,study
106001,4RCFS4s70L2dmAIFusubfL,Tove Lo,Queen Of The Clouds,Habits (Stay High),53,209160,False,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4,swedish
106002,1rIKgCH4H52lrvDcz50hS8,Zara Larsson,So Good,Lush Life,77,201122,False,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,4,swedish
106006,2sHYMLUd4nVLxHPKY05Ein,Ricky Rich;Dardan;DJ Gimi-O,Habibi (Albanian Remix),Habibi - Albanian Remix,76,129589,False,0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4,swedish
106007,7rWgGyRK7RAqAAXy4bLft9,ABBA,Voulez-Vous,Angeleyes,78,260893,False,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4,swedish
106010,6hmhG1b4LEyNuashVvuIAo,Zara Larsson;MNEK,So Good,Never Forget You,74,213427,False,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4,swedish
106012,5WokFKscrfGEGGLPTu3jgO,Zara Larsson;Sabrina Carpenter,WOW (feat. Sabrina Carpenter) [Remix],WOW (feat. Sabrina Carpenter) - Remix,66,179652,False,0.702,0.744,6,-4.063,0,0.0861,0.469,0.0,0.0915,0.305,77.486,4,swedish
106013,5MhsZlmKJG6X5kTHkdwC4B,AronChupa;Little Sis Nora,I'm an Albatraoz,I'm an Albatraoz,72,166848,True,0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,4,swedish
106050,18AJRdgUoO9EYn11N7xzaT,Tove Lo,Queen Of The Clouds,Habits (Stay High),76,209160,False,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4,swedish
106051,7cgu4JBW3hq1GwTM1ilkKQ,Tove Lo,Queen Of The Clouds,Talking Body,67,238426,True,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,4,swedish
106053,3O8b0dDy1Z8BNM81U8DE1j,Zara Larsson,WOW,WOW,60,179675,True,0.748,0.79,6,-4.788,0,0.169,0.492,0.0,0.0901,0.279,77.495,4,swedish
106054,4euAGZTszWPrriggYK0HG9,ABBA,Super Trouper,Lay All Your Love On Me,74,274466,False,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,4,swedish
106055,3QK2bbLCTGoFXFt64e5TBY,Tove Lo,2 Die 4,2 Die 4,75,185875,False,0.816,0.8,10,-5.705,0,0.0733,0.0283,6.03e-05,0.129,0.534,118.014,4,swedish
106056,35seOt4wMvu7gWzYFwqNGh,Tove Lo,Grapefruit,Grapefruit,70,231333,False,0.724,0.684,2,-5.129,1,0.0342,0.00134,0.000441,0.151,0.163,105.0,4,swedish
106057,6HZ9VeI5IRFCNQLXhpF4bq,Icona Pop;Charli XCX,THIS IS... ICONA POP,I Love It (feat. Charli XCX),70,157152,True,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,4,swedish
106059,05eZlxyjbkHMPCnunUasCS,Tove Lo,"How Long (From ""Euphoria"" An HBO Original Series)","How Long - From""Euphoria"" An HBO Original Series",71,199314,False,0.668,0.687,7,-7.129,0,0.058,0.0157,0.000822,0.149,0.468,97.025,4,swedish
106060,5tAa8Uaqr4VvA3693mbIhU,Zara Larsson,Ruin My Life,Ruin My Life,67,190931,True,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,4,swedish
106063,4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,True,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,swedish
106064,0ADG9OgdVTL7fgREP75BrZ,Zara Larsson,So Good,Ain't My Fault,69,224030,False,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,4,swedish
106068,11lFSEnkj3810ojPLj53RO,Sandro Cavazza;Georgia Ku,Love To Lose,Love To Lose,65,177731,False,0.601,0.741,0,-5.981,1,0.127,0.0467,0.0,0.244,0.71,195.943,4,swedish
106069,0PukrHFus6hVBHku8hrS0Z,Ricky Rich;Dardan;Zuna,Habibi (German Remix),Habibi - German Remix,63,195254,False,0.772,0.598,4,-8.193,0,0.0835,0.135,0.0,0.183,0.318,117.972,4,swedish
106072,2TxCwUlqaOH3TIyJqGgR91,ABBA,Abba,Mamma Mia,77,213266,False,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4,swedish
106088,0343bYQtSfznf6v90jRLRK,John De Sohn;LIAMOO,Made For You,Forever Young,65,167911,False,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,swedish
106100,5JCi3pyggvk4B0yd0BK3ow,Tove Lo;Hippie Sabotage,Queen Of The Clouds,Stay High - Habits Remix,68,258386,False,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4,swedish
106101,3tJ4y2Zqx6gM9xOAuFfsSF,Tove Lo,Lady Wood,Cool Girl,65,199179,True,0.674,0.694,9,-7.076,0,0.109,0.313,7.17e-06,0.0752,0.203,101.993,4,swedish
106103,4GSDkZt7GcmzBWmsMcpaVO,Jubël;NEIMY,Dancing In The Moonlight (feat. NEIMY),Dancing In The Moonlight (feat. NEIMY),75,164009,False,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4,swedish
106112,1cx7kDfiHlvQWwPRNxQrfQ,Tove Lo,Dirt Femme,No One Dies From Love,63,186018,False,0.659,0.803,0,-6.632,1,0.0558,0.0745,1.16e-06,0.251,0.339,121.085,4,swedish
106113,0L06aZLoX6BRT0hUPh7O5g,Tove Lo,Dirt Femme,Grapefruit,66,231333,False,0.722,0.687,2,-5.128,1,0.0343,0.00134,0.000366,0.151,0.147,105.007,4,swedish
106119,71BJVUm9wse1WBFEGHIFsI,Tove Lo,Dirt Femme,2 Die 4,64,185875,False,0.816,0.8,10,-5.705,0,0.0738,0.028,7.38e-05,0.129,0.533,118.01,4,swedish
106120,0o7a5d0ArD1f1Xwt7ld8EM,Tove Lo,Dirt Femme,Kick In The Head,60,195440,False,0.873,0.829,0,-5.912,1,0.102,0.0787,0.0112,0.207,0.658,102.993,4,swedish
106122,1HHnQYqcnlnE9q7LGFFGFj,Icona Pop;VIZE,Off Of My Mind,Off Of My Mind,68,164739,False,0.798,0.752,1,-5.947,1,0.227,0.128,0.0362,0.0795,0.565,125.996,4,swedish
106125,7tXgjaBwAYJvqq4qOjtIMP,Tove Lo;Channel Tres,Dirt Femme,Attention Whore (feat. Channel Tres),63,190835,True,0.749,0.694,8,-8.879,0,0.0951,0.0134,0.765,0.136,0.688,123.037,4,swedish
106126,62MosvjGMQY3HeGPFEsmM1,Tove Lo,No One Dies From Love,No One Dies From Love,72,186018,False,0.652,0.801,0,-6.632,1,0.0576,0.0717,1.22e-06,0.264,0.346,121.099,4,swedish
106128,3ZCLZ1tQf9Pcl2UO8s6JnN,Mike Perry,By Your Side,By Your Side,66,155121,False,0.637,0.813,7,-5.199,1,0.0544,0.0289,0.0,0.0906,0.429,122.963,4,swedish
